ORDERNUMBER,ORDERDATE,STATUS,SALES,TOTAL_SALES
10230,3/15/2004 0:00,Shipped,3974.94,3400.0
10246,5/5/2004 0:00,Shipped,2928.42,2200.0
10259,6/15/2004 0:00,Shipped,3054.57,2900.0
10271,7/20/2004 0:00,Shipped,3345.26,3345.26
10282,8/20/2004 0:00,Shipped,4310.72,3800.0
10292,9/8/2004 0:00,Shipped,4983.14,4100.0
10305,10/13/2004 0:00,Shipped,4618.32,4200.0
10314,10/22/2004 0:00,Shipped,3403.12,2800.0
10325,11/5/2004 0:00,Shipped,5190.42,3800.0
10336,11/20/2004 0:00,Shipped,3141.57,2300.0
10350,12/2/2004 0:00,Shipped,2213.4,2213.4
10359,12/15/2004 0:00,Shipped,4896.7,4600.0
10371,1/23/2005 0:00,Shipped,2714.4,2714.4
10383,2/22/2005 0:00,Shipped,3087.05,2900.0
10395,3/17/2005 0:00,Shipped,5692.96,4600.0
10412,5/3/2005 0:00,Shipped,3460.86,2600.0
10425,5/31/2005 0:00,In Process,1895.94,1800.0
10104,1/31/2003 0:00,Shipped,1705.92,1705.92
10117,4/16/2003 0:00,Shipped,1033.41,1033.41
10127,6/3/2003 0:00,Shipped,3179.52,3179.5200000000004
10142,8/8/2003 0:00,Shipped,2091.18,2091.18
10153,9/28/2003 0:00,Shipped,1779.71,1779.7099999999998
10165,10/22/2003 0:00,Shipped,2537.64,2537.64
10176,11/6/2003 0:00,Shipped,2448.72,2448.72
10185,11/14/2003 0:00,Shipped,972.4,972.4
10196,11/26/2003 0:00,Shipped,2856.14,2856.1400000000003
10208,1/2/2004 0:00,Shipped,1968.3,1968.3
10220,2/12/2004 0:00,Shipped,2056.2,2056.2000000000003
10230,3/15/2004 0:00,Shipped,2242.02,2242.02
10247,5/5/2004 0:00,Shipped,3128.65,3128.65
10272,7/20/2004 0:00,Shipped,2443.26,2443.26
10282,8/20/2004 0:00,Shipped,2470.86,2470.86
10292,9/8/2004 0:00,Shipped,1927.45,1927.45
10306,10/14/2004 0:00,Shipped,2051.56,2051.56
10314,10/22/2004 0:00,Shipped,2337.38,2337.38
10325,11/5/2004 0:00,Shipped,5932.96,4400.0
10337,11/21/2004 0:00,Shipped,2296.77,2100.0
10350,12/2/2004 0:00,Shipped,6490.88,4400.0
10359,12/15/2004 0:00,Shipped,1623.25,1623.2500000000002
10372,1/26/2005 0:00,Shipped,1405.92,1405.92
10383,2/22/2005 0:00,Shipped,2282.28,2282.28
10395,3/17/2005 0:00,Shipped,8977.05,4500.0
10413,5/5/2005 0:00,Shipped,3256.35,3256.35
10108,3/3/2003 0:00,Shipped,2821.66,2821.66
10121,5/7/2003 0:00,Shipped,3293.4,3293.4
10135,7/2/2003 0:00,Shipped,4224.0,4224.0
10145,8/25/2003 0:00,Shipped,3091.68,3091.68
10159,10/10/2003 0:00,Shipped,2219.6,2219.6
10169,11/4/2003 0:00,Shipped,3866.4,3866.4
10180,11/11/2003 0:00,Shipped,1964.76,1964.76
10190,11/19/2003 0:00,Shipped,2668.8,2668.8
10211,1/15/2004 0:00,Shipped,3222.0,3222.0
10224,2/21/2004 0:00,Shipped,3864.5,3864.500000000001
10237,4/5/2004 0:00,Shipped,1366.8,1366.8000000000002
10252,5/26/2004 0:00,Shipped,3475.68,3475.68
10264,6/30/2004 0:00,Shipped,4206.5,4206.5
10276,8/2/2004 0:00,Shipped,1486.38,1486.38
10285,8/27/2004 0:00,Shipped,3077.88,3077.88
10299,9/30/2004 0:00,Shipped,3544.2,3544.2
10309,10/15/2004 0:00,Shipped,2483.04,2483.04
10319,11/3/2004 0:00,Shipped,3478.05,3478.05
10331,11/17/2004 0:00,Shipped,3657.8,2000.0
10341,11/24/2004 0:00,Shipped,4682.36,3800.0
10356,12/9/2004 0:00,Shipped,3937.7,2600.0
10365,1/7/2005 0:00,Shipped,4984.32,4400.0
10375,2/3/2005 0:00,Shipped,5406.66,4900.0
10390,3/4/2005 0:00,Shipped,3491.18,2200.0
10403,4/8/2005 0:00,Shipped,2118.54,2118.54
10105,2/11/2003 0:00,Shipped,2897.47,2897.4700000000003
10119,4/28/2003 0:00,Shipped,1916.75,1916.75
10129,6/12/2003 0:00,Shipped,1860.0,1860.0
10142,8/8/2003 0:00,Shipped,2624.0,2624.0
10153,9/28/2003 0:00,Shipped,2780.81,2780.81
10167,10/23/2003 0:00,Cancelled,3239.62,3239.6200000000003
10177,11/7/2003 0:00,Shipped,1824.0,1824.0
10185,11/14/2003 0:00,Shipped,1134.0,1134.0
10197,11/26/2003 0:00,Shipped,1487.41,1487.41
10208,1/2/2004 0:00,Shipped,2837.46,2837.46
10222,2/19/2004 0:00,Shipped,1942.77,1942.77
10233,3/29/2004 0:00,Shipped,2544.12,2544.12
10248,5/7/2004 0:00,Cancelled,2568.24,2568.24
10261,6/17/2004 0:00,Shipped,2108.0,2108.0
10273,7/21/2004 0:00,Shipped,1372.14,1372.14
10283,8/20/2004 0:00,Shipped,3540.15,3540.15
10295,9/10/2004 0:00,Shipped,1958.84,1958.84
10306,10/14/2004 0:00,Shipped,2700.0,2700.0
10315,10/29/2004 0:00,Shipped,2542.0,2542.0
10326,11/9/2004 0:00,Shipped,2340.0,2340.0
10339,11/23/2004 0:00,Shipped,2816.44,2200.0
10350,12/2/2004 0:00,Shipped,3526.82,3526.82
10373,1/31/2005 0:00,Shipped,4627.92,4400.0
10385,2/28/2005 0:00,Shipped,1933.5,1933.5
10396,3/23/2005 0:00,Shipped,2600.13,2600.13
10414,5/6/2005 0:00,On Hold,2639.58,2639.58
10106,2/17/2003 0:00,Shipped,3312.97,3100.0
10120,4/29/2003 0:00,Shipped,3863.87,3863.87
10133,6/27/2003 0:00,Shipped,1863.36,1863.36
10143,8/10/2003 0:00,Shipped,3945.96,3600.0
10156,10/8/2003 0:00,Shipped,4954.08,4800.0
10168,10/28/2003 0:00,Shipped,2762.2,2762.2000000000003
10199,12/1/2003 0:00,Shipped,3989.76,3989.76
10210,1/12/2004 0:00,Shipped,1649.55,1649.55
10223,2/20/2004 0:00,Shipped,2534.75,2500.0
10235,4/2/2004 0:00,Shipped,2580.25,2500.0
10250,5/11/2004 0:00,Shipped,2831.54,2831.54
10262,6/24/2004 0:00,Cancelled,3361.2,3361.2
10275,7/23/2004 0:00,Shipped,2864.32,2864.32
10284,8/21/2004 0:00,Shipped,1994.88,1994.88
10296,9/15/2004 0:00,Shipped,4296.6,4200.0
10308,10/15/2004 0:00,Shipped,2224.95,2100.0
10316,11/1/2004 0:00,Shipped,2795.14,2795.14
10328,11/12/2004 0:00,Shipped,2762.1,2700.0
10340,11/24/2004 0:00,Shipped,2658.0,2658.0
10353,12/4/2004 0:00,Shipped,5043.87,3900.0
10361,12/17/2004 0:00,Shipped,1210.8,1210.8
10375,2/3/2005 0:00,Shipped,3029.19,3029.19
10388,3/3/2005 0:00,Shipped,10066.6,4600.0
10398,3/30/2005 0:00,Shipped,4121.43,4121.43
10401,4/3/2005 0:00,On Hold,1135.31,1100.0
10416,5/10/2005 0:00,Shipped,2100.82,2100.82
10105,2/11/2003 0:00,Shipped,2034.35,2034.35
10117,4/16/2003 0:00,Shipped,3027.84,3027.84
10128,6/6/2003 0:00,Shipped,3104.0,3104.0
10142,8/8/2003 0:00,Shipped,3612.43,3612.43
10153,9/28/2003 0:00,Shipped,2711.88,2711.88
10166,10/21/2003 0:00,Shipped,3013.97,2900.0
10177,11/7/2003 0:00,Shipped,2738.54,2738.54
10185,11/14/2003 0:00,Shipped,2832.0,2832.0
10196,11/26/2003 0:00,Shipped,4720.0,4720.0
10208,1/2/2004 0:00,Shipped,3222.0,3222.0
10221,2/18/2004 0:00,Shipped,2231.0,2231.0
10232,3/20/2004 0:00,Shipped,2296.84,2296.84
10248,5/7/2004 0:00,Cancelled,4157.2,4000.0
10273,7/21/2004 0:00,Shipped,2146.2,2100.0
10282,8/20/2004 0:00,Shipped,3724.23,3724.23
10293,9/9/2004 0:00,Shipped,2084.81,2084.81
10306,10/14/2004 0:00,Shipped,3488.78,3488.78
10314,10/22/2004 0:00,Shipped,1753.06,1753.06
10327,11/10/2004 0:00,Resolved,3469.2,2000.0
10337,11/21/2004 0:00,Shipped,2530.8,2530.8
10350,12/2/2004 0:00,Shipped,2924.32,2800.0
10372,1/26/2005 0:00,Shipped,4496.8,4400.0
10384,2/23/2005 0:00,Shipped,6397.44,4900.0
10397,3/28/2005 0:00,Shipped,2577.6,2577.6
10414,5/6/2005 0:00,On Hold,3533.62,3400.0
10106,2/17/2003 0:00,Shipped,3177.3,3000.0
10119,4/28/2003 0:00,Shipped,2730.06,2730.06
10131,6/16/2003 0:00,Shipped,1891.78,1891.78
10143,8/10/2003 0:00,Shipped,2612.48,2600.0
10155,10/6/2003 0:00,Shipped,2925.76,2925.76
10167,10/23/2003 0:00,Cancelled,2940.02,2900.0
10178,11/8/2003 0:00,Shipped,3293.24,3293.24
10186,11/14/2003 0:00,Shipped,2389.68,2389.68
10197,11/26/2003 0:00,Shipped,2172.48,2172.48
10209,1/9/2004 0:00,Shipped,2927.43,2927.43
10222,2/19/2004 0:00,Shipped,2659.54,2600.0
10249,5/8/2004 0:00,Shipped,3838.0,3838.0
10262,6/24/2004 0:00,Cancelled,4142.16,4142.16
10274,7/21/2004 0:00,Shipped,2172.48,2172.48
10283,8/20/2004 0:00,Shipped,1882.8,1882.8
10296,9/15/2004 0:00,Shipped,3477.86,3400.0
10307,10/14/2004 0:00,Shipped,3323.84,3323.84
10316,11/1/2004 0:00,Shipped,4195.8,4195.8
10328,11/12/2004 0:00,Shipped,4156.58,4100.0
10339,11/23/2004 0:00,Shipped,3918.75,3918.75
10352,12/3/2004 0:00,Shipped,2352.67,2300.0
10361,12/17/2004 0:00,Shipped,1089.36,1089.36
10373,1/31/2005 0:00,Shipped,2701.12,2701.12
10386,3/1/2005 0:00,Resolved,2487.04,2487.04
10398,3/30/2005 0:00,Shipped,3910.32,3600.0
10400,4/1/2005 0:00,Shipped,4038.8,4038.8
10415,5/9/2005 0:00,Disputed,3070.4,3070.4
10106,2/17/2003 0:00,Shipped,3763.46,3400.0
10120,4/29/2003 0:00,Shipped,2584.8,2400.0
10131,6/16/2003 0:00,Shipped,4427.6,4000.0
10143,8/10/2003 0:00,Shipped,2152.02,2152.02
10155,10/6/2003 0:00,Shipped,2353.4,2000.0
10168,10/28/2003 0:00,Shipped,3431.39,3100.0
10178,11/8/2003 0:00,Shipped,1930.5,1930.5
10198,11/27/2003 0:00,Shipped,4774.56,4200.0
10210,1/12/2004 0:00,Shipped,2592.72,2592.72
10222,2/19/2004 0:00,Shipped,3246.75,3246.75
10235,4/2/2004 0:00,Shipped,3372.5,3372.5
10250,5/11/2004 0:00,Shipped,3909.15,3500.0
10262,6/24/2004 0:00,Cancelled,2994.75,2994.75
10275,7/23/2004 0:00,Shipped,4472.52,3900.0
10284,8/21/2004 0:00,Shipped,4576.95,4500.0
10296,9/15/2004 0:00,Shipped,2441.04,2400.0
10308,10/15/2004 0:00,Shipped,3106.25,3106.25
10316,11/1/2004 0:00,Shipped,2706.41,2300.0
10328,11/12/2004 0:00,Shipped,4021.53,3700.0
10340,11/24/2004 0:00,Shipped,4826.25,4826.25
10352,12/3/2004 0:00,Shipped,4935.28,4900.0
10361,12/17/2004 0:00,Shipped,2754.7,2600.0
10375,2/3/2005 0:00,Shipped,3856.71,3300.0
10386,3/1/2005 0:00,Resolved,3102.08,3102.08
10398,3/30/2005 0:00,Shipped,1908.72,1908.72
10401,4/3/2005 0:00,On Hold,7543.75,7543.75
10416,5/10/2005 0:00,Shipped,2457.18,2200.0
10105,2/11/2003 0:00,Shipped,2038.87,2038.87
10119,4/28/2003 0:00,Shipped,2499.26,2499.26
10129,6/12/2003 0:00,Shipped,3838.05,3838.05
10143,8/10/2003 0:00,Shipped,2643.99,2643.99
10154,10/2/2003 0:00,Shipped,2315.88,2315.88
10167,10/23/2003 0:00,Cancelled,3225.06,3225.06
10177,11/7/2003 0:00,Shipped,2451.84,2451.84
10185,11/14/2003 0:00,Shipped,2254.98,2254.98
10197,11/26/2003 0:00,Shipped,3939.5,3939.500000000001
10208,1/2/2004 0:00,Shipped,3424.7,3424.7000000000003
10222,2/19/2004 0:00,Shipped,2914.2,2914.2000000000003
10233,3/29/2004 0:00,Shipped,2389.6,2389.6000000000004
10248,5/7/2004 0:00,Cancelled,2428.48,2428.48
10261,6/17/2004 0:00,Shipped,3021.48,3021.48
10273,7/21/2004 0:00,Shipped,2610.72,2610.72
10283,8/20/2004 0:00,Shipped,3091.19,3091.19
10295,9/10/2004 0:00,Shipped,2576.2,2576.2
10306,10/14/2004 0:00,Shipped,3232.31,3232.31
10316,11/1/2004 0:00,Shipped,3573.6,3573.6000000000004
10327,11/10/2004 0:00,Resolved,2022.51,2022.51
10339,11/23/2004 0:00,Shipped,3717.5,3717.5
10350,12/2/2004 0:00,Shipped,2185.15,2185.15
10373,1/31/2005 0:00,Shipped,2883.53,2883.53
10386,3/1/2005 0:00,Resolved,5017.57,3700.0
10397,3/28/2005 0:00,Shipped,1463.0,1463.0
10414,5/6/2005 0:00,On Hold,2352.59,2352.59
10103,1/29/2003 0:00,Shipped,4460.82,4200.0
10114,4/1/2003 0:00,Shipped,4758.18,4200.0
10126,5/28/2003 0:00,Shipped,4597.2,4500.0
10140,7/24/2003 0:00,Shipped,4114.8,3600.0
10150,9/19/2003 0:00,Shipped,2104.0,2000.0
10164,10/21/2003 0:00,Resolved,3195.27,3195.2700000000004
10175,11/6/2003 0:00,Shipped,3611.16,3611.16
10183,11/13/2003 0:00,Shipped,2000.77,2000.77
10194,11/25/2003 0:00,Shipped,2314.26,2314.26
10206,12/5/2003 0:00,Shipped,3871.89,3300.0
10217,2/4/2004 0:00,Shipped,2728.0,2728.0
10229,3/11/2004 0:00,Shipped,5614.0,5000.0
10245,5/4/2004 0:00,Shipped,4628.8,4400.0
10258,6/15/2004 0:00,Shipped,3641.4,3641.4
10270,7/19/2004 0:00,Shipped,4048.0,4048.0
10281,8/19/2004 0:00,Shipped,2321.46,2321.46
10291,9/8/2004 0:00,Shipped,3256.96,2800.0
10304,10/11/2004 0:00,Shipped,4208.0,4000.0
10313,10/22/2004 0:00,Shipped,2973.9,2973.9
10324,11/5/2004 0:00,Shipped,4248.3,3400.0
10336,11/20/2004 0:00,Shipped,9558.8,4600.0
10348,11/1/2004 0:00,Shipped,2650.56,2650.56
10358,12/10/2004 0:00,Shipped,3761.37,2700.0
10371,1/23/2005 0:00,Shipped,4301.34,3400.0
10382,2/17/2005 0:00,Shipped,1864.56,1864.56
10411,5/1/2005 0:00,Shipped,3576.8,3400.0
10424,5/31/2005 0:00,In Process,3722.32,3722.32
10106,2/17/2003 0:00,Shipped,3986.56,3200.0
10120,4/29/2003 0:00,Shipped,3417.12,2400.0
10133,6/27/2003 0:00,Shipped,2691.09,2691.09
10145,8/25/2003 0:00,Shipped,2752.6,2000.0
10168,10/28/2003 0:00,Shipped,4527.72,3600.0
10188,11/18/2003 0:00,Shipped,3957.05,2900.0
10210,1/12/2004 0:00,Shipped,2818.0,2500.0
10223,2/20/2004 0:00,Shipped,3199.86,2900.0
10235,4/2/2004 0:00,Shipped,2402.75,2402.75
10250,5/11/2004 0:00,Shipped,6055.72,4400.0
10263,6/28/2004 0:00,Shipped,5465.16,4700.0
10275,7/23/2004 0:00,Shipped,6378.72,4800.0
10285,8/27/2004 0:00,Shipped,5392.8,4500.0
10297,9/16/2004 0:00,Shipped,3986.5,3500.0
10308,10/15/2004 0:00,Shipped,4009.23,3100.0
10318,11/2/2004 0:00,Shipped,7119.0,5000.0
10328,11/12/2004 0:00,Shipped,4072.2,3300.0
10340,11/24/2004 0:00,Shipped,4094.51,2900.0
10353,12/4/2004 0:00,Shipped,3302.4,3302.4
10361,12/17/2004 0:00,Shipped,3186.48,3186.48
10375,2/3/2005 0:00,Shipped,1668.25,1668.25
10388,3/3/2005 0:00,Shipped,7154.5,5000.0
10398,3/30/2005 0:00,Shipped,2810.83,2300.0
10401,4/3/2005 0:00,On Hold,2018.31,2018.31
10416,5/10/2005 0:00,Shipped,5642.83,4100.0
10106,2/17/2003 0:00,Shipped,3273.6,3273.6000000000004
10120,4/29/2003 0:00,Shipped,3268.0,3268.0
10143,8/10/2003 0:00,Shipped,2688.0,2688.0
10155,10/6/2003 0:00,Shipped,3715.2,3715.2
10168,10/28/2003 0:00,Shipped,4608.0,4608.0
10199,12/1/2003 0:00,Shipped,3131.2,3131.2000000000003
10210,1/12/2004 0:00,Shipped,2678.4,2678.4
10223,2/20/2004 0:00,Shipped,1747.2,1747.2
10235,4/2/2004 0:00,Shipped,2944.0,2944.0
10250,5/11/2004 0:00,Shipped,2956.8,2956.8
10262,6/24/2004 0:00,Cancelled,2052.0,2052.0
10275,7/23/2004 0:00,Shipped,3164.8,3164.8
10284,8/21/2004 0:00,Shipped,1740.0,1739.9999999999998
10296,9/15/2004 0:00,Shipped,1777.6,1777.6
10308,10/15/2004 0:00,Shipped,1831.2,1831.2
10316,11/1/2004 0:00,Shipped,3609.6,3609.6
10328,11/12/2004 0:00,Shipped,2112.0,2112.0
10341,11/24/2004 0:00,Shipped,3644.12,3400.0
10353,12/4/2004 0:00,Shipped,3523.85,3523.85
10361,12/17/2004 0:00,Shipped,5001.92,4400.0
10375,2/3/2005 0:00,Shipped,5208.72,4400.0
10386,3/1/2005 0:00,Resolved,3018.88,3018.88
10398,3/30/2005 0:00,Shipped,1902.4,1902.4
10401,4/3/2005 0:00,On Hold,7084.0,7084.0
10416,5/10/2005 0:00,Shipped,2620.8,2620.8
10105,2/11/2003 0:00,Shipped,3164.46,3164.46
10118,4/21/2003 0:00,Shipped,4219.2,3600.0
10129,6/12/2003 0:00,Shipped,3828.3,3828.3
10142,8/8/2003 0:00,Shipped,2334.99,2100.0
10153,9/28/2003 0:00,Shipped,4407.5,4407.5
10167,10/23/2003 0:00,Cancelled,2812.8,2400.0
10177,11/7/2003 0:00,Shipped,4055.04,4055.04
10185,11/14/2003 0:00,Shipped,3891.66,3700.0
10197,11/26/2003 0:00,Shipped,2488.32,2488.32
10208,1/2/2004 0:00,Shipped,4447.4,3700.0
10222,2/19/2004 0:00,Shipped,4187.22,3800.0
10232,3/20/2004 0:00,Shipped,4615.68,4615.68
10248,5/7/2004 0:00,Cancelled,3245.4,3000.0
10261,6/17/2004 0:00,Shipped,2203.75,2203.75
10273,7/21/2004 0:00,Shipped,3446.0,3446.0
10283,8/20/2004 0:00,Shipped,1939.3,1939.3
10295,9/10/2004 0:00,Shipped,3473.78,3400.0
10306,10/14/2004 0:00,Shipped,2884.8,2884.8
10315,10/29/2004 0:00,Shipped,2670.65,2670.65
10327,11/10/2004 0:00,Resolved,3440.0,3440.0
10337,11/21/2004 0:00,Shipped,2770.78,2770.78
10350,12/2/2004 0:00,Shipped,2397.54,2397.54
10373,1/31/2005 0:00,Shipped,3275.56,3275.56
10386,3/1/2005 0:00,Resolved,4143.6,4143.6
10397,3/28/2005 0:00,Shipped,5192.64,4800.0
10414,5/6/2005 0:00,On Hold,3029.04,2800.0
10105,2/11/2003 0:00,Shipped,2556.18,2200.0
10117,4/16/2003 0:00,Shipped,3753.9,3753.9
10129,6/12/2003 0:00,Shipped,2562.3,2562.3
10142,8/8/2003 0:00,Shipped,3245.58,3245.58
10153,9/28/2003 0:00,Shipped,2204.6,2000.0
10167,10/23/2003 0:00,Cancelled,3003.0,2800.0
10177,11/7/2003 0:00,Shipped,2526.48,2400.0
10185,11/14/2003 0:00,Shipped,1747.9,1747.9
10197,11/26/2003 0:00,Shipped,3267.25,3267.25
10208,1/2/2004 0:00,Shipped,2818.53,2818.53
10222,2/19/2004 0:00,Shipped,2955.54,2955.54
10232,3/20/2004 0:00,Shipped,2885.05,2885.05
10248,5/7/2004 0:00,Cancelled,3162.95,3162.9500000000003
10261,6/17/2004 0:00,Shipped,4071.5,4071.500000000001
10273,7/21/2004 0:00,Shipped,2969.46,2600.0
10283,8/20/2004 0:00,Shipped,3396.44,3396.44
10294,9/10/2004 0:00,Shipped,4692.6,4500.0
10306,10/14/2004 0:00,Shipped,3515.7,3000.0
10315,10/29/2004 0:00,Shipped,3380.69,3380.69
10327,11/10/2004 0:00,Resolved,3204.57,3204.57
10337,11/21/2004 0:00,Shipped,2588.04,2588.04
10350,12/2/2004 0:00,Shipped,2854.75,2500.0
10373,1/31/2005 0:00,Shipped,4025.6,3700.0
10386,3/1/2005 0:00,Resolved,2864.4,2864.4
10397,3/28/2005 0:00,Shipped,3789.72,3600.0
10414,5/6/2005 0:00,On Hold,2439.99,2439.99
10106,2/17/2003 0:00,Shipped,2949.12,2949.12
10119,4/28/2003 0:00,Shipped,1539.72,1539.72
10131,6/16/2003 0:00,Shipped,2213.38,2213.38
10143,8/10/2003 0:00,Shipped,2919.58,2919.58
10155,10/6/2003 0:00,Shipped,3778.28,3778.28
10168,10/28/2003 0:00,Shipped,3233.49,3233.49
10178,11/8/2003 0:00,Shipped,3431.25,3431.25
10198,11/27/2003 0:00,Shipped,2546.8,2546.8
10210,1/12/2004 0:00,Shipped,2953.86,2953.86
10222,2/19/2004 0:00,Shipped,3183.29,3183.29
10235,4/2/2004 0:00,Shipped,2466.7,2466.7
10250,5/11/2004 0:00,Shipped,2363.22,2363.22
10262,6/24/2004 0:00,Cancelled,2487.45,2487.45
10275,7/23/2004 0:00,Shipped,2249.05,2249.05
10284,8/21/2004 0:00,Shipped,2061.12,2061.12
10296,9/15/2004 0:00,Shipped,4071.14,4071.14
10308,10/15/2004 0:00,Shipped,2656.29,2656.29
10316,11/1/2004 0:00,Shipped,2736.36,2736.36
10328,11/12/2004 0:00,Shipped,3348.93,3348.9300000000003
10339,11/23/2004 0:00,Shipped,2893.0,2893.0
10352,12/3/2004 0:00,Shipped,1661.22,1661.22
10361,12/17/2004 0:00,Shipped,4277.35,3500.0
10373,1/31/2005 0:00,Shipped,2502.9,2502.9
10386,3/1/2005 0:00,Resolved,3801.6,3801.6
10398,3/30/2005 0:00,Shipped,3144.96,3144.96
10401,4/3/2005 0:00,On Hold,2031.4,2031.4
10416,5/10/2005 0:00,Shipped,2674.17,2674.17
10106,2/17/2003 0:00,Shipped,2526.72,2526.7200000000003
10119,4/28/2003 0:00,Shipped,1348.76,1348.76
10131,6/16/2003 0:00,Shipped,875.91,875.91
10143,8/10/2003 0:00,Shipped,1874.05,1874.05
10155,10/6/2003 0:00,Shipped,1671.44,1671.4399999999998
10167,10/23/2003 0:00,Cancelled,1668.4,1668.4
10178,11/8/2003 0:00,Shipped,2301.75,2301.75
10186,11/14/2003 0:00,Shipped,1459.92,1459.92
10197,11/26/2003 0:00,Shipped,1209.59,1209.59
10209,1/9/2004 0:00,Shipped,2145.12,2145.12
10222,2/19/2004 0:00,Shipped,1416.39,1416.39
10249,5/8/2004 0:00,Shipped,1843.52,1843.52
10262,6/24/2004 0:00,Cancelled,1199.31,1199.31
10274,7/21/2004 0:00,Shipped,1875.2,1875.2
10283,8/20/2004 0:00,Shipped,2477.23,2477.23
10296,9/15/2004 0:00,Shipped,948.99,948.99
10307,10/14/2004 0:00,Shipped,1823.42,1823.42
10316,11/1/2004 0:00,Shipped,1485.8,1485.8000000000002
10329,11/15/2004 0:00,Shipped,3789.72,3789.72
10339,11/23/2004 0:00,Shipped,2060.37,2060.37
10352,12/3/2004 0:00,Shipped,2579.36,2579.36
10361,12/17/2004 0:00,Shipped,2189.6,2189.6
10373,1/31/2005 0:00,Shipped,1624.25,1624.25
10386,3/1/2005 0:00,Resolved,4357.5,4357.5
10398,3/30/2005 0:00,Shipped,1367.48,1367.48
10400,4/1/2005 0:00,Shipped,1122.4,1122.4
10415,5/9/2005 0:00,Disputed,2419.62,2419.62
10105,2/11/2003 0:00,Shipped,1419.5,1419.5
10117,4/16/2003 0:00,Shipped,2184.0,2184.0
10129,6/12/2003 0:00,Shipped,2079.04,2079.04
10142,8/8/2003 0:00,Shipped,1724.97,1724.9699999999998
10153,9/28/2003 0:00,Shipped,3003.0,3003.0
10167,10/23/2003 0:00,Cancelled,1846.42,1846.42
10177,11/7/2003 0:00,Shipped,2009.2,2009.2
10185,11/14/2003 0:00,Shipped,1804.04,1804.04
10197,11/26/2003 0:00,Shipped,2109.66,2109.66
10208,1/2/2004 0:00,Shipped,2682.96,2682.96
10222,2/19/2004 0:00,Shipped,2280.24,2280.24
10232,3/20/2004 0:00,Shipped,1192.56,1192.56
10248,5/7/2004 0:00,Cancelled,1506.96,1506.9599999999998
10261,6/17/2004 0:00,Shipped,1472.62,1472.62
10273,7/21/2004 0:00,Shipped,1696.82,1696.82
10283,8/20/2004 0:00,Shipped,1693.56,1693.56
10293,9/9/2004 0:00,Shipped,1921.92,1921.92
10306,10/14/2004 0:00,Shipped,2082.85,2082.85
10315,10/29/2004 0:00,Shipped,2227.6,2227.6
10327,11/10/2004 0:00,Resolved,3209.38,3209.38
10337,11/21/2004 0:00,Shipped,4080.72,4080.72
10350,12/2/2004 0:00,Shipped,2244.4,2000.0
10373,1/31/2005 0:00,Shipped,3978.51,2900.0
10386,3/1/2005 0:00,Resolved,5417.57,4300.0
10397,3/28/2005 0:00,Shipped,2116.16,2116.16
10414,5/6/2005 0:00,On Hold,3079.44,3079.44
